Date,Open,High,Low,Close,Volume,Adj Close,percent_from_mean
2013-01-17,87.790001,88.449997,87.5,88.269997,465200,88.269997,-6.19588033167
2013-01-18,88.300003,88.669998,88.209999,88.529999,687000,88.529999,-5.91957740258
2013-01-22,88.540001,90.300003,88.419998,90.300003,1307000,90.300003,-4.03860229584
2013-01-23,87.970001,88.480003,86.730003,87.379997,1953300,87.379997,-7.14167923665
2013-01-24,87.360001,88.260002,87.360001,88.0,1213000,88.0,-6.48280490128
2013-01-25,88.129997,88.910004,87.940002,88.660004,979900,88.660004,-5.78142168726
2013-01-28,88.830002,90.709999,88.809998,90.339996,2237500,90.339996,-3.99610191875
2013-01-29,90.029999,90.400002,88.839996,90.160004,1833500,90.160004,-4.18737858898
2013-01-30,89.790001,90.309998,89.540001,89.730003,823700,89.730003,-4.64433867318
2013-01-31,89.620003,89.949997,89.32,89.5,839600,89.5,-4.888761803
2013-02-01,90.040001,90.489998,89.459999,90.470001,717400,90.470001,-3.85794620343
2013-02-04,90.0,90.379997,89.769997,89.839996,694700,89.839996,-4.52744961818
2013-02-05,90.260002,90.43,89.25,89.980003,686400,89.980003,-4.37866482347
2013-02-06,89.849998,91.040001,89.550003,91.0,1059500,91.0,-3.29471870473
2013-02-07,91.0,91.839996,90.889999,91.629997,1393600,91.629997,-2.62522379154
2013-02-08,89.830002,90.839996,88.660004,90.239998,1696700,90.239998,-4.10236933325
2013-02-11,90.389999,90.959999,89.989998,90.059998,742800,90.059998,-4.29365450504
2013-02-12,89.82,90.25,89.330002,89.410004,1079000,89.410004,-4.98440013812
2013-02-13,89.489998,89.970001,89.360001,89.699997,504500,89.699997,-4.67622591132
2013-02-14,89.639999,90.07,89.050003,89.190002,694400,89.190002,-5.21819525126
2013-02-15,89.040001,89.919998,89.040001,89.839996,763600,89.839996,-4.52744961818
2013-02-19,90.0,90.839996,89.510002,90.279999,569900,90.279999,-4.0598604546
2013-02-20,89.980003,90.379997,89.540001,89.580002,480200,89.580002,-4.80374404571
2013-02-21,89.540001,89.720001,88.830002,89.129997,425800,89.129997,-5.28196228866
2013-02-22,89.330002,89.769997,88.68,88.980003,1095000,88.980003,-5.44136022232
2013-02-25,89.220001,89.760002,88.260002,88.400002,920100,88.400002,-6.05772461635
2013-02-26,88.690002,88.720001,87.730003,88.489998,874900,88.489998,-5.96208628123
2013-02-27,88.459999,89.32,88.290001,89.0,472900,89.0,-5.42010950243
2013-02-28,89.0,89.029999,88.540001,88.599998,948400,88.599998,-5.84518978736
2013-03-01,88.330002,89.199997,87.790001,89.050003,602600,89.050003,-5.3669715444
2013-03-04,88.709999,89.669998,88.5,89.480003,498400,89.480003,-4.91001252289
2013-03-05,89.580002,90.889999,89.220001,90.199997,784700,90.199997,-4.1448782119
2013-03-06,90.510002,90.519997,89.129997,89.239998,606000,89.239998,-5.1650647321
2013-03-07,89.25,90.059998,89.220001,89.529999,588900,89.529999,-4.85688200373
2013-03-08,89.800003,89.800003,88.93,89.449997,637500,89.449997,-4.94189976103
2013-03-11,89.300003,90.160004,89.199997,89.959999,443200,89.959999,-4.39992298223
2013-03-12,89.879997,89.940002,89.559998,89.760002,404200,89.760002,-4.61245887391
2013-03-13,89.900002,90.089996,89.18,89.220001,623300,89.220001,-5.18631545199
2013-03-14,89.129997,90.080002,89.019997,89.75,753200,89.75,-4.62308795329
2013-03-15,89.43,89.940002,89.07,89.190002,802600,89.190002,-5.21819525126
2013-03-18,88.669998,88.910004,88.25,88.379997,346500,88.379997,-6.0789838378
2013-03-19,88.580002,88.879997,87.839996,88.300003,1002400,88.300003,-6.16399309354
2013-03-20,88.769997,88.769997,87.970001,88.18,1212400,88.18,-6.29151972948
2013-03-21,88.07,88.290001,87.650002,87.830002,777800,87.830002,-6.66346099369
2013-03-22,88.019997,88.449997,87.839996,88.25,848100,88.25,-6.21713105157
2013-03-25,88.5,89.260002,88.239998,88.68,817900,88.68,-5.76017203006
2013-03-26,89.0,89.160004,88.68,89.139999,480700,89.139999,-5.27133320929
2013-03-27,88.940002,89.510002,88.309998,89.160004,949800,89.160004,-5.25007398783
2013-03-28,89.25,90.330002,89.120003,90.199997,1297000,90.199997,-4.1448782119
2013-04-01,89.790001,90.860001,89.68,90.629997,614700,90.629997,-3.68791919039
2013-04-02,91.089996,93.099998,91.010002,92.75,1161100,92.75,-1.43500175674
2013-04-03,92.809998,93.07,92.550003,92.809998,736900,92.809998,-1.3712421582
2013-04-04,93.110001,93.800003,92.75,93.699997,750800,93.699997,-0.425444315924
2013-04-05,92.970001,93.150002,92.169998,93.050003,602900,93.050003,-1.116189949
2013-04-08,93.089996,93.089996,92.080002,92.879997,484500,92.879997,-1.29685454298
2013-04-09,93.150002,93.389999,92.57,93.220001,478100,93.220001,-0.93553385659
2013-04-10,93.230003,93.550003,92.57,93.400002,945300,93.400002,-0.744247622102
2013-04-11,94.449997,95.919998,94.25,95.07,1755100,95.07,1.03045156859
2013-04-12,94.010002,94.650002,92.440002,94.360001,1044400,94.360001,0.275938898098
2013-04-15,93.879997,94.300003,93.480003,93.5,935300,93.5,-0.637980207608
2013-04-16,93.599998,94.5,91.919998,94.389999,969200,94.389999,0.307817634673
2013-04-17,92.489998,94.519997,92.389999,94.010002,1438900,94.010002,-0.0960034288038
2013-04-18,94.120003,94.220001,92.43,93.110001,1922800,93.110001,-1.05243035046
2013-04-19,93.760002,95.699997,93.589996,93.860001,1275300,93.860001,-0.255408801327
2013-04-22,93.839996,94.279999,93.110001,93.760002,1272900,93.760002,-0.361677278516
2013-04-23,93.730003,94.629997,92.919998,93.540001,1145600,93.540001,-0.595471328958
2013-04-24,93.739998,93.989998,93.330002,93.839996,747000,93.839996,-0.276668022781
2013-04-25,94.099998,94.239998,93.400002,93.800003,718600,93.800003,-0.319168399867
2013-04-26,93.709999,94.309998,93.419998,93.669998,534200,93.669998,-0.457324115194
2013-04-29,93.949997,94.5,93.5,93.519997,452100,93.519997,-0.616729487717
2013-04-30,93.580002,93.650002,92.519997,93.360001,669700,93.360001,-0.786756500751
2013-05-01,93.18,93.760002,92.360001,92.519997,595700,92.519997,-1.67942488657
2013-05-02,92.650002,93.110001,92.489998,92.830002,721600,92.830002,-1.34998399945
2013-05-03,93.239998,93.330002,91.25,92.809998,788800,92.809998,-1.3712421582
2013-05-06,92.830002,93.949997,92.739998,93.550003,668600,93.550003,-0.584842249579
2013-05-07,93.459999,93.610001,92.889999,93.25,636900,93.25,-0.90365405732
2013-05-08,92.879997,94.440002,92.75,94.129997,740300,94.129997,0.0315147055811
2013-05-09,94.339996,94.339996,93.07,93.370003,693200,93.370003,-0.776127421372
2013-05-10,93.709999,94.360001,93.379997,94.360001,901100,94.360001,0.275938898098
2013-05-13,94.050003,95.449997,93.830002,95.010002,761300,95.010002,0.966691970045
2013-05-14,95.0,95.360001,94.720001,95.269997,813400,95.269997,1.24298746027
2013-05-15,95.269997,96.660004,95.25,96.400002,1057400,96.400002,2.44383857445
2013-05-16,96.379997,97.790001,95.949997,97.68,1129000,97.68,3.80408655958
2013-05-17,97.870003,99.110001,97.690002,98.970001,1668500,98.970001,5.17496468679
2013-05-20,98.800003,99.720001,98.489998,99.629997,880500,99.629997,5.87633939925
2013-05-21,99.599998,101.019997,99.209999,100.629997,1256100,100.629997,6.9390347981
2013-05-22,100.529999,101.690002,99.699997,99.800003,1161400,99.800003,6.05700399323
2013-05-23,99.400002,101.080002,99.089996,100.709999,753300,100.709999,7.0240525554
2013-05-24,99.720001,100.610001,99.559998,100.370003,650900,100.370003,6.66274037057
2013-05-28,100.480003,101.309998,100.480003,100.959999,698900,100.959999,7.28972640511
2013-05-29,101.059998,101.269997,99.760002,100.099998,496100,100.099998,6.37580729941
2013-05-30,100.209999,100.699997,99.669998,100.120003,862100,100.120003,6.39706652086
2013-05-31,99.900002,100.779999,99.449997,99.489998,1015500,99.489998,5.72756310611
2013-06-03,99.800003,100.029999,98.970001,99.980003,703700,99.980003,6.24828916502
2013-06-04,99.800003,100.239998,99.110001,99.809998,420100,99.809998,6.06762563374
2013-06-05,99.669998,99.790001,98.290001,98.599998,441000,98.599998,4.78176420113
2013-06-06,98.68,99.040001,97.980003,98.639999,809400,98.639999,4.82427307978
2013-06-07,98.959999,100.239998,98.82,99.870003,898200,99.870003,6.13139267115
2013-06-10,99.849998,100.93,99.720001,100.790001,463800,100.790001,7.1090703127
2013-06-11,99.830002,100.959999,97.860001,100.489998,586400,100.489998,6.79025850496
2013-06-12,100.889999,101.379997,99.669998,99.849998,441800,99.849998,6.11013344969
2013-06-13,99.879997,100.330002,98.790001,100.080002,888000,100.080002,6.35455764221
2013-06-14,99.830002,100.980003,99.709999,100.0,466500,100.0,6.26953988491
2013-06-17,100.620003,101.489998,100.18,100.440002,466200,100.440002,6.7371279858
2013-06-18,100.480003,100.900002,100.190002,100.779999,384100,100.779999,7.09844123332
2013-06-19,100.730003,101.07,99.690002,100.010002,443300,100.010002,6.28016896429
2013-06-20,99.529999,99.989998,98.709999,98.989998,1203200,98.989998,5.19621540668
2013-06-21,99.690002,100.400002,98.959999,99.459999,709900,99.459999,5.69568330684
2013-06-24,98.839996,100.300003,97.739998,99.040001,1368400,99.040001,5.24935336471
2013-06-25,99.870003,100.0,98.290001,99.260002,747600,99.260002,5.48314741515
2013-06-26,99.739998,99.93,99.07,99.449997,427100,99.449997,5.68505422746
2013-06-27,100.040001,101.410004,100.040001,100.790001,485300,100.790001,7.1090703127
2013-06-28,100.440002,100.779999,99.169998,100.099998,747800,100.099998,6.37580729941
2013-07-01,100.330002,101.029999,99.900002,100.260002,456100,100.260002,6.545842814
2013-07-02,100.040001,100.239998,98.900002,99.220001,577700,99.220001,5.4406385365
2013-07-03,98.190002,98.860001,98.190002,98.459999,451100,98.459999,4.63298790799
2013-07-05,99.07,99.919998,98.760002,99.900002,546600,99.900002,6.16327247042
2013-07-08,100.32,100.459999,99.449997,100.150002,568200,100.150002,6.42894632013
2013-07-09,98.190002,98.190002,95.580002,95.860001,1926900,95.860001,1.86998199637
2013-07-10,95.709999,97.330002,95.709999,96.849998,861300,96.849998,2.92204725315
2013-07-11,97.879997,97.900002,96.510002,96.699997,775300,96.699997,2.76264188062
2013-07-12,96.0,96.889999,95.360001,96.699997,867100,96.699997,2.76264188062
2013-07-15,97.07,98.279999,96.82,97.339996,1076900,97.339996,3.44276587319
2013-07-16,97.239998,97.489998,96.699997,97.279999,1007000,97.279999,3.37900733735
2013-07-17,97.57,98.980003,97.290001,98.529999,786800,98.529999,4.70737658591
2013-07-18,98.480003,98.910004,97.050003,97.419998,1014900,97.419998,3.52778363049
2013-07-19,99.959999,99.959999,96.230003,96.879997,1276500,96.879997,2.95392705242
2013-07-22,96.660004,97.550003,96.639999,97.43,828400,97.43,3.53841270987
2013-07-23,97.5,98.629997,97.32,98.209999,1246400,98.209999,4.36731405828
2013-07-24,98.220001,98.230003,97.309998,97.779999,1225900,97.779999,3.91035503677
2013-07-25,97.720001,98.220001,97.260002,98.029999,453700,98.029999,4.17602888648
2013-07-26,97.440002,98.360001,97.260002,98.349998,485700,98.349998,4.51609035142
2013-07-29,97.919998,98.540001,97.709999,98.029999,526100,98.029999,4.17602888648
2013-07-30,98.32,98.57,97.360001,97.419998,725600,97.419998,3.52778363049
2013-07-31,97.550003,97.75,96.489998,96.739998,1032500,96.739998,2.80515075927
2013-08-01,97.260002,97.540001,96.400002,97.389999,624700,97.389999,3.49590383122
2013-08-02,97.309998,97.629997,96.900002,97.459999,481400,97.459999,3.57029250914
2013-08-05,97.290001,98.050003,97.230003,97.980003,398900,97.980003,4.12289836732
2013-08-06,97.699997,97.980003,96.959999,97.440002,462600,97.440002,3.54904178925
2013-08-07,97.019997,97.300003,96.370003,96.870003,751400,96.870003,2.9433064746
2013-08-08,97.010002,98.25,96.879997,97.82,447900,97.82,3.95286391542
2013-08-09,97.860001,98.300003,97.660004,97.769997,554000,97.769997,3.89972595739
2013-08-12,97.68,98.199997,97.040001,97.940002,329000,97.940002,4.08038948867
2013-08-13,98.160004,98.660004,97.93,98.199997,276600,98.199997,4.3566849789
2013-08-14,98.25,99.160004,98.010002,99.150002,874300,99.150002,5.36625092128
2013-08-15,98.400002,98.68,97.190002,97.489998,1047800,97.489998,3.60217230841
2013-08-16,97.220001,97.220001,96.489998,96.860001,767200,96.860001,2.93267739522
2013-08-19,96.550003,97.57,96.25,97.010002,520400,97.010002,3.09208276774
2013-08-20,97.0,97.169998,96.400002,96.610001,525800,96.610001,2.66700354551
2013-08-21,96.610001,97.32,96.330002,96.519997,427500,96.519997,2.57135670883
2013-08-22,96.809998,97.169998,96.300003,96.389999,320700,96.389999,2.43320843237
2013-08-23,96.629997,96.849998,96.160004,96.5,253400,96.5,2.55010598894
2013-08-26,96.43,96.970001,96.239998,96.519997,251800,96.519997,2.57135670883
2013-08-27,96.07,96.370003,95.580002,96.010002,475900,96.010002,2.02938736889
2013-08-28,96.480003,96.760002,95.839996,96.059998,295100,96.059998,2.08251788806
2013-08-29,95.75,96.559998,95.629997,95.879997,386000,95.879997,1.89123165357
2013-08-30,95.860001,96.370003,95.5,95.720001,580800,95.720001,1.72120464053
2013-09-03,96.139999,97.220001,95.629997,96.040001,512100,96.040001,2.06126716816
2013-09-04,95.980003,97.209999,95.980003,97.0,731500,97.0,3.08145368836
2013-09-05,97.059998,98.199997,96.989998,97.75,399300,97.75,3.8784752375
2013-09-06,97.75,98.760002,97.32,98.169998,464200,98.169998,4.32480517963
2013-09-09,98.099998,98.629997,97.589996,98.5,377300,98.5,4.67549678664
2013-09-10,99.050003,100.209999,99.029999,100.059998,836700,100.059998,6.33329948345
2013-09-11,100.07,100.480003,99.860001,100.150002,432200,100.150002,6.42894632013
2013-09-12,100.510002,100.510002,99.839996,100.050003,627300,100.050003,6.32267784294
2013-09-13,100.5,100.970001,99.93,100.699997,470100,100.699997,7.01342347602
2013-09-16,101.919998,101.919998,100.889999,101.089996,387100,101.089996,7.42787361888
2013-09-17,100.989998,101.540001,100.660004,101.389999,294600,101.389999,7.74668542662
2013-09-18,101.25,101.330002,99.25,100.510002,666400,100.510002,6.81151666372
2013-09-19,100.419998,100.620003,99.650002,99.760002,763900,99.760002,6.01449511458
2013-09-20,99.860001,100.120003,99.160004,99.57,1376200,99.57,5.81258086341
2013-09-23,99.199997,99.650002,98.730003,99.440002,561700,99.440002,5.67443258695
2013-09-24,99.599998,99.93,99.019997,99.169998,473100,99.169998,5.38750057848
2013-09-25,99.370003,99.529999,98.720001,98.75,429200,98.75,4.94117063635
2013-09-26,98.949997,99.68,98.540001,98.870003,333200,98.870003,5.0686972723
2013-09-27,98.75,98.75,98.129997,98.629997,488200,98.629997,4.8136440004
2013-09-30,98.290001,99.190002,97.760002,99.139999,490600,99.139999,5.35562077921
2013-10-01,99.230003,99.459999,98.580002,98.949997,638000,98.949997,5.15370652803
2013-10-02,98.849998,99.949997,98.589996,99.830002,643100,99.830002,6.0888837925
2013-10-03,99.529999,100.0,98.970001,99.800003,544500,99.800003,6.05700399323
2013-10-04,99.650002,100.57,99.620003,100.470001,559100,100.470001,6.76900778507
2013-10-07,99.809998,100.260002,99.309998,100.050003,361200,100.050003,6.32267784294
2013-10-08,100.040001,100.699997,99.93,100.07,601100,100.07,6.34392856283
2013-10-09,100.110001,100.470001,99.129997,100.139999,592400,100.139999,6.41831617806
2013-10-10,98.769997,99.629997,98.349998,99.029999,931500,99.029999,5.23872428533
2013-10-11,99.040001,100.639999,98.919998,100.480003,607800,100.480003,6.77963686445
2013-10-14,100.059998,101.0,99.779999,100.629997,494400,100.629997,6.9390347981
2013-10-15,100.290001,100.860001,99.300003,99.459999,701300,99.459999,5.69568330684
2013-10-16,99.75,101.169998,99.599998,101.129997,631300,101.129997,7.47038249752
2013-10-17,100.800003,102.650002,99.82,102.550003,1197700,102.550003,8.97941634006
2013-10-18,103.129997,104.370003,99.269997,100.199997,1359800,100.199997,6.4820757766
2013-10-21,100.290001,100.360001,98.760002,99.32,702700,99.32,5.54690701369
2013-10-22,99.669998,101.0,99.470001,100.879997,836200,100.879997,7.20470864781
2013-10-23,100.660004,101.639999,100.410004,101.440002,642800,101.440002,7.79982338465
2013-10-24,101.370003,101.989998,100.230003,100.25,498000,100.25,6.53521373462
2013-10-25,100.07,100.660004,98.580002,100.220001,773700,100.220001,6.50333393535
2013-10-28,100.190002,100.82,99.709999,100.25,878000,100.25,6.53521373462
2013-10-29,100.110001,101.959999,100.099998,101.529999,732200,101.529999,7.89546278246
2013-10-30,102.089996,102.089996,101.120003,101.190002,666600,101.190002,7.53414953493
2013-10-31,101.339996,101.93,100.199997,100.900002,870300,100.900002,7.22596786927
2013-11-01,100.919998,101.239998,100.150002,101.139999,611100,101.139999,7.4810115769
2013-11-04,101.529999,102.790001,101.389999,102.720001,713100,102.720001,9.16007243248
2013-11-05,102.639999,102.720001,101.809998,102.410004,613900,102.410004,8.83064004692
2013-11-06,102.360001,103.339996,101.959999,103.160004,422000,103.160004,9.62766159606
2013-11-07,103.529999,105.169998,102.879997,104.330002,898800,104.330002,10.8710130873
2013-11-08,103.980003,105.019997,103.660004,104.970001,507800,104.970001,11.5511370799
2013-11-11,104.650002,106.019997,104.650002,105.660004,733500,105.660004,12.2844000932
2013-11-12,105.400002,105.730003,104.040001,105.419998,776200,105.419998,12.0293468213
2013-11-13,105.370003,105.970001,104.800003,105.43,557300,105.43,12.0399759007
2013-11-14,105.629997,107.459999,105.150002,107.389999,816400,107.389999,14.1228578197
2013-11-15,107.230003,108.0,106.07,106.330002,767700,106.330002,12.996403885
2013-11-18,106.32,106.870003,104.18,104.720001,801900,104.720001,11.2854632302
2013-11-19,104.290001,104.790001,103.07,103.959999,704800,103.959999,10.4778126017
2013-11-20,103.870003,104.870003,103.410004,104.150002,400900,104.150002,10.6797279155
2013-11-21,104.540001,104.959999,104.150002,104.830002,470500,104.830002,11.4023607867
2013-11-22,104.860001,105.18,104.419998,105.160004,309000,105.160004,11.7530523938
2013-11-25,105.620003,106.349998,105.379997,105.839996,515300,105.839996,12.4756767634
2013-11-26,105.800003,105.940002,105.019997,105.050003,745700,105.050003,11.6361548372
2013-11-27,104.900002,106.169998,101.32,102.279999,1968000,102.279999,8.69248433159
2013-11-29,102.110001,103.360001,101.279999,101.849998,388500,101.849998,8.23552424739
2013-12-02,101.580002,101.610001,99.870003,100.099998,1563700,100.099998,6.37580729941
2013-12-03,100.080002,100.519997,99.519997,100.0,713600,100.0,6.26953988491
2013-12-04,99.360001,99.68,97.870003,99.18,891400,99.18,5.39812965786
2013-12-05,99.160004,99.790001,98.559998,99.239998,828200,99.239998,5.4618892564
2013-12-06,99.980003,100.559998,99.339996,100.0,850700,100.0,6.26953988491
2013-12-09,99.959999,100.68,99.730003,100.300003,548700,100.300003,6.58835169265
2013-12-10,100.110001,100.489998,98.389999,99.150002,1302800,99.150002,5.36625092128
2013-12-11,92.580002,93.419998,87.010002,88.25,6139800,88.25,-6.21713105157
2013-12-12,88.050003,88.940002,87.209999,87.75,2891500,87.75,-6.74847875099
2013-12-13,88.169998,89.849998,87.919998,89.129997,1715000,89.129997,-5.28196228866
2013-12-16,89.540001,90.040001,89.540001,89.839996,1647200,89.839996,-4.52744961818
2013-12-17,89.510002,90.0,88.75,89.550003,1463000,89.550003,-4.83562384498
2013-12-18,89.040001,90.540001,88.940002,90.110001,1401500,90.110001,-4.24051654701
2013-12-19,90.0,90.010002,89.349998,89.610001,1469200,89.610001,-4.77186424644
2013-12-20,89.900002,90.220001,89.699997,90.0,1564800,90.0,-4.35741410358
2013-12-23,90.050003,91.370003,90.019997,90.839996,1607600,90.839996,-3.46475421933
2013-12-24,91.029999,91.489998,90.349998,91.029999,656700,91.029999,-3.26283890546
2013-12-26,91.199997,91.25,90.309998,90.699997,285200,90.699997,-3.61353051247
2013-12-27,91.370003,91.68,90.949997,90.970001,355000,90.970001,-3.326598504
2013-12-30,90.860001,91.559998,90.379997,91.120003,491200,91.120003,-3.16719206878
2013-12-31,91.349998,91.989998,91.190002,91.370003,361700,91.370003,-2.90151821907
2014-01-02,91.370003,91.629997,90.050003,90.230003,1060300,90.230003,-4.11299097376
2014-01-03,90.339996,91.849998,90.32,90.769997,546900,90.769997,-3.53914183455
2014-01-06,91.150002,91.410004,89.970001,90.349998,928500,90.349998,-3.98547283937
2014-01-07,90.160004,92.209999,89.709999,92.18,1370200,92.18,-2.04073813409
2014-01-08,92.290001,92.690002,90.339996,91.709999,1744400,91.709999,-2.54020603424
2014-01-09,91.709999,93.489998,91.57,92.57,1294800,92.57,-1.62628692854
2014-01-10,92.309998,92.739998,91.620003,91.980003,1176000,91.980003,-2.25327402577
2014-01-13,91.730003,92.0,90.559998,90.699997,1149400,90.699997,-3.61353051247
2014-01-14,90.919998,91.150002,89.93,90.970001,1568900,90.970001,-3.326598504
2014-01-15,91.349998,91.57,90.989998,91.080002,891800,91.080002,-3.20970094743
2014-01-16,91.080002,91.699997,91.080002,91.5,726800,91.5,-2.76337100531
2014-01-17,91.580002,92.339996,91.330002,91.800003,935400,91.800003,-2.44455919756
2014-01-21,91.800003,92.059998,90.860001,91.269997,776400,91.269997,-3.00779413513
2014-01-22,91.690002,91.989998,91.260002,91.860001,710700,91.860001,-2.38079959902
2014-01-23,91.580002,91.790001,90.489998,91.349998,599000,91.349998,-2.92277744052
2014-01-24,91.190002,91.349998,89.980003,90.099998,771700,90.099998,-4.25114668909
2014-01-27,90.129997,90.620003,89.669998,89.900002,691600,89.900002,-4.46368151807
2014-01-28,89.809998,91.099998,89.540001,90.300003,861900,90.300003,-4.03860229584
2014-01-29,89.860001,90.559998,89.099998,89.239998,817200,89.239998,-5.1650647321
2014-01-30,90.010002,91.220001,88.589996,89.059998,1136000,89.059998,-5.35634990389
2014-01-31,90.199997,90.199997,88.910004,89.830002,1665400,89.830002,-4.53807019599
2014-02-03,90.0,90.290001,87.809998,87.860001,1731000,87.860001,-6.63158119442
2014-02-04,88.040001,89.5,87.25,88.959999,1447500,88.959999,-5.46261838108
2014-02-05,88.260002,89.260002,87.68,88.730003,1097600,88.730003,-5.70703407203
2014-02-06,88.730003,90.480003,88.220001,90.32,1230200,90.32,-4.01735157595
2014-02-07,88.0,91.389999,87.519997,89.150002,2286800,89.150002,-5.26070306721
2014-02-10,90.559998,91.400002,90.080002,91.349998,1951200,91.349998,-2.92277744052
2014-02-11,91.150002,91.870003,91.150002,91.620003,1614900,91.620003,-2.63584436936
2014-02-12,91.949997,92.360001,90.889999,90.980003,998000,90.980003,-3.31596942462
2014-02-13,90.330002,91.919998,89.940002,91.809998,857000,91.809998,-2.43393755705
2014-02-14,91.730003,93.150002,91.650002,91.940002,863600,91.940002,-2.29578290442
2014-02-18,91.809998,92.800003,91.790001,92.349998,884100,92.349998,-1.86008204167
2014-02-19,92.199997,92.599998,91.900002,92.089996,931600,92.089996,-2.13638497077
2014-02-20,92.199997,93.209999,91.75,92.690002,761400,92.690002,-1.49876135528
2014-02-21,92.730003,93.760002,92.43,93.559998,1598300,93.559998,-0.574220609068
2014-02-24,93.760002,94.650002,93.5,93.760002,817600,93.760002,-0.361677278516
2014-02-25,93.650002,93.660004,92.25,93.129997,730700,93.129997,-1.03118069327
2014-02-26,93.07,93.779999,92.660004,93.050003,537200,93.050003,-1.116189949
2014-02-27,92.32,93.32,92.099998,93.089996,769700,93.089996,-1.07368957192
2014-02-28,93.43,94.699997,93.07,93.540001,957800,93.540001,-0.595471328958
2014-03-03,93.080002,93.980003,92.5,92.68,534700,92.68,-1.50939043466
2014-03-04,93.800003,94.120003,92.970001,93.059998,606500,93.059998,-1.10556830849
2014-03-05,93.099998,93.610001,92.800003,93.559998,525600,93.559998,-0.574220609068
2014-03-06,93.860001,94.489998,93.629997,94.050003,520400,94.050003,-0.0534945501545
2014-03-07,94.489998,95.480003,94.18,95.32,1030800,95.32,1.2961254183
2014-03-10,94.660004,94.900002,92.900002,93.610001,1196500,93.610001,-0.521082651039
2014-03-11,93.940002,95.32,93.529999,95.269997,1237100,95.269997,1.24298746027
2014-03-12,95.010002,96.57,95.0,95.970001,1486300,95.970001,1.98687849025
2014-03-13,96.150002,97.099998,95.809998,95.870003,1383900,95.870003,1.88061107575
2014-03-14,95.589996,95.879997,95.150002,95.629997,944600,95.629997,1.62555780385
2014-03-17,95.779999,96.550003,95.629997,95.940002,832400,95.940002,1.95499869097
2014-03-18,95.93,98.129997,95.93,98.0,765800,98.0,4.14414908721
2014-03-19,98.010002,98.559998,97.540001,98.25,1045500,98.25,4.40982293693
2014-03-20,97.940002,98.68,96.629997,96.910004,992100,96.910004,2.98581535325
2014-03-21,97.779999,97.839996,96.43,97.029999,1565700,97.029999,3.11333348763
2014-03-24,97.0,97.010002,94.730003,94.849998,1306500,94.849998,0.796656455448
2014-03-25,94.970001,95.419998,93.459999,94.709999,1690200,94.709999,0.647880162304
2014-03-26,97.739998,102.0,97.5,98.639999,4225100,98.639999,4.82427307978
2014-03-27,98.809998,98.809998,96.449997,97.870003,1800700,97.870003,4.00600187345
2014-03-28,98.360001,99.150002,97.870003,98.040001,805800,98.040001,4.18665796586
2014-03-31,98.440002,98.849998,97.940002,98.209999,654800,98.209999,4.36731405828
2014-04-01,100.160004,102.650002,99.739998,102.269997,2425500,102.269997,8.68185525221
2014-04-02,102.779999,102.910004,101.18,102.139999,1524200,102.139999,8.54370697575
2014-04-03,102.580002,102.800003,101.650002,102.489998,1455000,102.489998,8.91564930266
2014-04-04,102.82,102.970001,101.269997,101.480003,2083800,101.480003,7.84233226329
2014-04-07,101.510002,101.730003,99.010002,99.339996,1287500,99.339996,5.56815667089
2014-04-08,99.730003,100.68,99.169998,100.510002,1248500,100.510002,6.81151666372
2014-04-09,100.629997,101.0,99.709999,100.889999,876300,100.889999,7.21533772719
2014-04-10,100.669998,100.989998,99.480003,99.650002,1157700,99.650002,5.89759862071
2014-04-11,98.440002,100.480003,97.959999,99.449997,1141900,99.449997,5.68505422746
2014-04-14,100.150002,101.050003,99.190002,100.75,886300,100.75,7.06656143405
2014-04-15,101.029999,101.769997,100.379997,101.559998,1223100,101.559998,7.92734258173
2014-04-16,102.019997,102.459999,100.900002,101.949997,788800,101.949997,8.34179272458
2014-04-17,101.580002,101.690002,100.379997,101.309998,697100,101.309998,7.66166873201
2014-04-21,101.129997,101.629997,100.190002,101.050003,628200,101.050003,7.38537324179
2014-04-22,101.019997,101.739998,100.25,100.379997,717000,100.379997,6.67336094839
2014-04-23,99.889999,100.720001,99.57,99.849998,837200,99.849998,6.11013344969
2014-04-24,100.580002,100.980003,99.839996,100.419998,822500,100.419998,6.71586982704
2014-04-25,100.0,101.18,99.379997,99.489998,887000,99.489998,5.72756310611
2014-04-28,97.559998,101.339996,95.120003,99.190002,1897300,99.190002,5.40875873723
2014-04-29,99.260002,100.120003,98.150002,98.779999,1161200,98.779999,4.97305043562
2014-04-30,98.389999,99.980003,98.230003,98.699997,1085200,98.699997,4.88803267832
2014-05-01,98.639999,99.849998,98.349998,99.120003,781000,99.120003,5.33437112201
2014-05-02,99.0,99.089996,98.029999,98.230003,608000,98.230003,4.38857221703
2014-05-05,97.639999,98.349998,97.309998,98.25,649400,98.25,4.40982293693
2014-05-06,98.010002,98.349998,97.379997,98.209999,632900,98.209999,4.36731405828
2014-05-07,98.449997,98.989998,97.800003,98.720001,626500,98.720001,4.90929083708
2014-05-08,98.800003,99.949997,98.589996,98.959999,838800,98.959999,5.16433560741
2014-05-09,98.870003,100.489998,98.720001,100.18,871600,100.18,6.4608250567
2014-05-12,100.239998,100.919998,99.599998,99.889999,1292900,99.889999,6.15264232834
2014-05-13,100.010002,100.010002,99.32,99.760002,787100,99.760002,6.01449511458
